Type,Arrival Date,Main Cabin Seats,Flight Number,Destination Code,Origin Airport,Miner Points,Origin Code,Business Class Price,Main Cabin Price,Departing Time,Duration,Surcharge,Origin Airport Lounge,Distance,Time Zone Difference,Arrival Time,Departing Date,Origin Airport State,Origin Airport Country,Origin Airport Fee,Destination Airport City,Food Served,Destination Airport State,Destination Airport Country,Destination Airport Fee,Destination Airport Lounge,Route Cost,Total Seats,ID,First Class Seats,Destination Airport,Business Class Seats,Origin Airport City,First Class Price,First Class Seats Sold,Business Class Seats Sold,Main Cabin Seats Sold, Total First Class Revenue,Total Business Class Revenue,Total Main Cabin Revenue
International,4/1/2023,96,232857,ELP,Heathrow Airport,15444,LHR,3370,1094,8:25 AM,645,13,FALSE,5148,-7,12:10 PM,4/1/2023,United Kingdom,England,5,El Paso,TRUE,Texas,United States,3.5,FALSE,72726,155,857,15,El Paso International Airport,44,London,9713,-1,5,83,162675.43437500004,190699.0483125,117080.21449999997
International,4/1/2023,93,235860,MEX,Abraham Gonzalez International Airport,2871,CJS,4243,804,8:25 AM,142,3,FALSE,957,1,11:47 AM,4/1/2023,Chihuahua,Mexico,2.5,Ciudad de Mexico,TRUE,Distrito Federal,Mexico,4.5,FALSE,71871,151,860,15,Aeropuerto Internacional Benito Juarez,43,Juarez,8901,2,7,60,138120.56612499995,124729.6365,82648.03999999996
International,4/1/2023,87,238863,CJS,Aeropuerto Internacional Benito Juarez,2871,MEX,3968,1242,8:25 AM,142,3,FALSE,957,-1,9:47 AM,4/1/2023,Distrito Federal,Mexico,4.5,Juarez,TRUE,Chihuahua,Mexico,2.5,FALSE,56292,155,863,13,Abraham Gonzalez International Airport,55,Ciudad de Mexico,11712,0,8,92,344071.8729999999,74293.090125,52410.45549999999
Domestic,4/1/2023,98,232866,LAX,Orlando International Airport,3854,ORL,663,268,8:25 AM,281,0,TRUE,1927,-3,10:06 AM,4/1/2023,Florida,United States,5,Los Angeles,FALSE,California,United States,4,TRUE,70024,173,866,14,Los Angeles International Airport,61,Orlando,2736,3,13,64,142135.581,166392.201,38707.149
Domestic,4/1/2023,89,235869,ORL,Los Angeles International Airport,3854,LAX,952,178,8:25 AM,281,0,TRUE,1927,3,4:06 PM,4/1/2023,California,United States,4,Orlando,FALSE,Florida,United States,5,TRUE,71901,163,869,11,Orlando International Airport,63,Los Angeles,2110,-3,19,64,136314.27199999997,153961.12800000008,72806.43737500004
Domestic,4/1/2023,97,238872,LAX,Logan International Airport,4538,BOS,877,137,8:25 AM,326,0,TRUE,2269,-3,10:51 AM,4/1/2023,Massachusetts,United States,3,Los Angeles,TRUE,California,United States,4,TRUE,51587,170,872,15,Los Angeles International Airport,58,Boston,3016,4,15,79,268833.57525,165218.0693749999,19218.867750000005
Domestic,4/1/2023,102,232875,BOS,Los Angeles International Airport,4538,LAX,636,496,8:25 AM,326,0,TRUE,2269,3,4:51 PM,4/1/2023,California,United States,4,Boston,TRUE,Massachusetts,United States,3,TRUE,51892,170,875,10,Boston Logan International Airport,58,Los Angeles,1450,1,23,80,192950.78025000004,145923.53675000012,34824.17624999998
International,4/1/2023,102,235878,CUN,El Paso International Airport,3687,ELP,3907,1118,8:25 AM,190,4,FALSE,1229,2,1:35 PM,4/1/2023,Texas,United States,3.5,Cancun,TRUE,Quintana Roo,Mexico,4,TRUE,76340,167,878,12,Cancun International Airport,53,El Paso,8539,-5,1,56,143447.12924999997,160024.34712499994,91619.10912500005
International,4/1/2023,95,238881,ELP,Cancun International Airport,3687,CUN,3129,1366,8:25 AM,190,4,TRUE,1229,-2,9:35 AM,4/1/2023,Quintana Roo,Mexico,4,El Paso,TRUE,Texas,United States,3.5,FALSE,71648,164,881,14,El Paso International Airport,55,Cancun,11770,1,3,66,134257.209625,93953.30537500003,112323.09737500001
International,4/1/2023,101,232884,YYZ,El Paso International Airport,4347,ELP,3653,1000,8:25 AM,219,4,FALSE,1449,2,2:04 PM,4/1/2023,Texas,United States,3.5,Toronto,TRUE,Ontario,Canada,4,TRUE,57452,167,884,14,Toronto Pearson International Airport,52,El Paso,8132,-2,0,72,319473.60987499985,88456.89824999994,47501.4796875
International,4/1/2023,101,235887,ELP,Toronto Pearson International Airport,4347,YYZ,5909,1055,8:25 AM,219,4,TRUE,1449,-2,10:04 AM,4/1/2023,Ontario,Canada,4,El Paso,TRUE,Texas,United States,3.5,FALSE,64960,170,887,12,El Paso International Airport,57,Toronto,10917,0,20,66,218198.919,155544.73081250006,68929.86687499998
International,4/2/2023,93,238890,CDG,El Paso International Airport,13986,ELP,4472,1384,8:25 AM,639,12,FALSE,4662,8,3:04 AM,4/1/2023,Texas,United States,3.5,Paris,TRUE,Ill de France,France,5,TRUE,67763,155,890,9,Paris Charles de Gaulle Airport,53,El Paso,8518,0,1,67,171702.47474999988,133749.18425,41777.09549999999
International,4/1/2023,101,232893,ELP,Paris Charles de Gaulle Airport,13986,CDG,4142,1307,8:25 AM,639,12,TRUE,4662,-8,11:04 AM,4/1/2023,Ill de France,France,5,El Paso,TRUE,Texas,United States,3.5,FALSE,54532,155,893,14,El Paso International Airport,40,Paris,8643,2,14,94,269475.13037499995,116089.16900000005,59905.23168750001
International,4/2/2023,87,235896,HND,El Paso International Airport,15966,ELP,4726,1137,8:25 AM,725,14,FALSE,5322,16,12:30 PM,4/1/2023,Texas,United States,3.5,Tokyo,TRUE,Honshu,Japan,6,TRUE,75881,152,896,12,Tokyo Haneda Airport,53,El Paso,4164,0,4,80,111154.57637499998,137495.42062500006,27039.46512500001
International,4/1/2023,103,238899,ELP,Tokyo Haneda Airport,15966,HND,4002,836,8:25 AM,725,14,TRUE,5322,-16,4:30 AM,4/1/2023,Honshu,Japan,6,El Paso,TRUE,Texas,United States,3.5,FALSE,51367,165,899,15,El Paso International Airport,47,Tokyo,6405,-6,12,82,191732.9144999999,134908.11256249988,27574.202312500012
Domestic,4/2/2023,100,232902,DFW,El Paso International Airport,1102,ELP,891,229,8:25 AM,94,0,FALSE,551,1,10:59 AM,4/2/2023,Texas,United States,3.5,Dallas,FALSE,Texas,United States,3,TRUE,11686,166,902,9,Dallas/Ft. Worth International Airport,57,El Paso,3095,0,13,81,187123.23237499996,174421.56687500002,63474.168812500044
Domestic,4/2/2023,85,235905,ELP,Dallas/Ft. Worth International Airport,1102,DFW,883,311,8:25 AM,94,0,TRUE,551,-1,8:59 AM,4/2/2023,Texas,United States,3,El Paso,FALSE,Texas,United States,3.5,FALSE,19082,155,905,11,El Paso International Airport,59,Dallas,1624,0,11,103,229680.15100000007,148544.22475000002,51709.25024999997
Domestic,4/2/2023,89,238908,LAX,El Paso International Airport,1428,ELP,986,387,8:25 AM,113,0,FALSE,714,-1,9:18 AM,4/2/2023,Texas,United States,3.5,Los Angeles,FALSE,California,United States,4,TRUE,14000,151,908,8,Los Angeles International Airport,54,El Paso,3298,0,2,75,247489.19050000003,126286.01781250002,57775.70643750003
Domestic,4/2/2023,93,232911,ELP,Los Angeles International Airport,1428,LAX,936,517,8:25 AM,113,0,TRUE,714,1,11:18 AM,4/2/2023,California,United States,4,El Paso,FALSE,Texas,United States,3.5,FALSE,10513,163,911,11,El Paso International Airport,59,Los Angeles,2839,0,6,88,354118.04674999975,127063.2615,28674.101749999994
Domestic,4/2/2023,97,235914,ORD,El Paso International Airport,2470,ELP,1012,292,8:25 AM,176,0,FALSE,1235,1,12:21 PM,4/2/2023,Texas,United States,3.5,Chicago,FALSE,Illinois,United States,4.5,TRUE,10706,157,914,10,Chicago International Airport,50,El Paso,2683,0,4,83,313557.36162500014,140403.1119375,33075.104000000014
Domestic,4/2/2023,94,238917,ELP,Chicago International Airport,2470,ORD,611,194,8:25 AM,176,0,TRUE,1235,-1,10:21 AM,4/2/2023,Illinois,United States,4.5,El Paso,FALSE,Texas,United States,3.5,FALSE,19778,147,917,8,El Paso International Airport,45,Chicago,2348,6,1,86,227161.05950000003,226443.1335000002,44709.4438125
Domestic,4/2/2023,97,232920,ATL,El Paso International Airport,2560,ELP,1013,306,8:25 AM,181,0,FALSE,1280,2,1:26 PM,4/2/2023,Texas,United States,3.5,Atlanta,FALSE,Georgia,United States,4.5,TRUE,11291,158,920,13,Hartsfield-Jackson Atlanta International Airport,48,El Paso,2059,1,14,82,99200.21074999994,94486.11556250002,44147.844625000005
Domestic,4/2/2023,87,235923,ELP,Hartsfield-Jackson Atlanta International Airport,2560,ATL,936,271,8:25 AM,181,0,TRUE,1280,-2,9:26 AM,4/2/2023,Georgia,United States,4.5,El Paso,FALSE,Texas,United States,3.5,FALSE,10990,143,923,15,El Paso International Airport,41,Atlanta,2943,3,1,62,133782.00075000006,158392.06868749997,70188.957
Domestic,4/2/2023,103,238926,JFK,El Paso International Airport,3806,ELP,904,187,8:25 AM,256,0,FALSE,1903,2,2:41 PM,4/2/2023,Texas,United States,3.5,New York,FALSE,New York,United States,6,TRUE,16215,161,926,11,John F. Kennedy International Airport,47,El Paso,1356,2,33,90,449359.88024999993,128852.71656250003,98681.90262499999
Domestic,4/2/2023,86,232929,ELP,John F. Kennedy International Airport,3806,JFK,783,537,8:25 AM,256,0,TRUE,1903,-2,10:41 AM,4/2/2023,New York,United States,6,El Paso,FALSE,Texas,United States,3.5,FALSE,12213,148,929,9,El Paso International Airport,53,New York,1548,0,13,91,334601.71325000015,189876.87537499995,52541.96624999997
Domestic,4/2/2023,87,235932,BOS,El Paso International Airport,4128,ELP,1106,213,8:25 AM,275,0,FALSE,2064,2,3:00 PM,4/2/2023,Texas,United States,3.5,Boston,FALSE,Massachusetts,United States,3,TRUE,11994,158,932,14,Boston Logan International Airport,57,El Paso,3150,-1,1,90,107822.50575000007,136881.81562500005,75099.98275000004
Domestic,4/2/2023,89,238935,ELP,Logan International Airport,4128,BOS,947,164,8:25 AM,275,0,TRUE,2064,2,3:00 PM,4/2/2023,Massachusetts,United States,3,El Paso,FALSE,Texas,United States,3.5,FALSE,15119,152,935,10,El Paso International Airport,53,Boston,1351,0,8,73,349976.0375,171031.19256250007,31165.88912500001
Domestic,4/2/2023,92,232938,LAS,El Paso International Airport,1164,ELP,1097,141,8:25 AM,97,0,FALSE,582,-1,9:02 AM,4/2/2023,Texas,United States,3.5,Las Vegas,FALSE,Nevada,United States,3.5,TRUE,17071,147,938,14,Harry Reid International Airport,41,El Paso,3404,0,0,56,639333.1268749998,724077.9351249997,174898.31137500002
Domestic,4/2/2023,99,235941,ELP,Harry Reid International Airport,1164,LAS,1080,407,8:25 AM,97,0,TRUE,582,1,11:02 AM,4/2/2023,Nevada,United States,3.5,El Paso,FALSE,Texas,United States,3.5,FALSE,16242,163,941,12,El Paso International Airport,52,Las Vegas,1868,0,3,86,797793.5200000004,452644.24356249993,91606.70818750001
International,4/3/2023,86,238944,LHR,El Paso International Airport,15444,ELP,3237,832,8:25 AM,645,13,FALSE,5148,7,2:10 AM,4/2/2023,Texas,United States,3.5,London,TRUE,United Kingdom,England,5,TRUE,66329,159,944,15,Heathrow Airport,58,El Paso,10791,0,0,80,695048.0716249999,569903.6008749995,243301.23599999998
International,4/2/2023,91,232947,ELP,Heathrow Airport,15444,LHR,3646,927,8:25 AM,645,13,FALSE,5148,-7,12:10 PM,4/2/2023,United Kingdom,England,5,El Paso,TRUE,Texas,United States,3.5,FALSE,72726,162,947,11,El Paso International Airport,60,London,4689,0,8,62,1225438.0851249998,707899.5601249998,120841.66675
International,4/2/2023,96,235950,MEX,Abraham Gonzalez International Airport,2871,CJS,3410,1000,8:25 AM,142,3,FALSE,957,1,11:47 AM,4/2/2023,Chihuahua,Mexico,2.5,Ciudad de Mexico,TRUE,Distrito Federal,Mexico,4.5,FALSE,71871,156,950,9,Aeropuerto Internacional Benito Juarez,51,Juarez,7409,2,2,66,761514.1781250006,905658.6871875,152127.33618750004
International,4/2/2023,102,238953,CJS,Aeropuerto Internacional Benito Juarez,2871,MEX,3172,1003,8:25 AM,142,3,FALSE,957,-1,9:47 AM,4/2/2023,Distrito Federal,Mexico,4.5,Juarez,TRUE,Chihuahua,Mexico,2.5,FALSE,56292,167,953,8,Abraham Gonzalez International Airport,57,Ciudad de Mexico,8506,0,0,90,705205.3011249998,1047846.6804374999,153862.91737499996
Domestic,4/2/2023,99,232956,LAX,Orlando International Airport,3854,ORL,739,264,8:25 AM,281,0,TRUE,1927,-3,10:06 AM,4/2/2023,Florida,United States,5,Los Angeles,FALSE,California,United States,4,TRUE,70024,154,956,13,Los Angeles International Airport,42,Orlando,1831,0,7,74,320488.3102499999,477091.9590625003,162881.57443749992
Domestic,4/2/2023,98,235959,ORL,Los Angeles International Airport,3854,LAX,646,368,8:25 AM,281,0,TRUE,1927,3,4:06 PM,4/2/2023,California,United States,4,Orlando,FALSE,Florida,United States,5,TRUE,71901,161,959,9,Orlando International Airport,54,Los Angeles,1416,0,2,56,1018713.9817500003,351590.06931249995,129950.65824999998
Domestic,4/2/2023,102,238962,LAX,Logan International Airport,4538,BOS,1083,354,8:25 AM,326,0,TRUE,2269,-3,10:51 AM,4/2/2023,Massachusetts,United States,3,Los Angeles,TRUE,California,United States,4,TRUE,51587,171,962,12,Los Angeles International Airport,57,Boston,2424,0,3,64,885785.8287499999,693825.3653125003,171553.65093750003
Domestic,4/2/2023,101,232965,BOS,Los Angeles International Airport,4538,LAX,1159,145,8:25 AM,326,0,TRUE,2269,3,4:51 PM,4/2/2023,California,United States,4,Boston,TRUE,Massachusetts,United States,3,TRUE,51892,160,965,9,Boston Logan International Airport,50,Los Angeles,2280,0,2,68,440726.065375,626346.226625,169078.40374999994
International,4/2/2023,95,235968,CUN,El Paso International Airport,3687,ELP,4345,1256,8:25 AM,190,4,FALSE,1229,2,1:35 PM,4/2/2023,Texas,United States,3.5,Cancun,TRUE,Quintana Roo,Mexico,4,TRUE,76340,164,968,11,Cancun International Airport,58,El Paso,5016,0,2,69,1212123.4704999998,559891.4852499998,225077.98093750002
International,4/2/2023,88,238971,ELP,Cancun International Airport,3687,CUN,5015,1299,8:25 AM,190,4,TRUE,1229,-2,9:35 AM,4/2/2023,Quintana Roo,Mexico,4,El Paso,TRUE,Texas,United States,3.5,FALSE,71648,157,971,14,El Paso International Airport,55,Cancun,5507,0,3,78,504301.9611249999,639082.7460000003,156837.58318750013
International,4/2/2023,89,232974,YYZ,El Paso International Airport,4347,ELP,4176,949,8:25 AM,219,4,FALSE,1449,2,2:04 PM,4/2/2023,Texas,United States,3.5,Toronto,TRUE,Ontario,Canada,4,TRUE,57452,158,974,11,Toronto Pearson International Airport,58,El Paso,8998,0,3,55,202526.21025,170667.4207499999,46197.15175
International,4/2/2023,104,235977,ELP,Toronto Pearson International Airport,4347,YYZ,3662,1071,8:25 AM,219,4,TRUE,1449,-2,10:04 AM,4/2/2023,Ontario,Canada,4,El Paso,TRUE,Texas,United States,3.5,FALSE,64960,172,977,9,El Paso International Airport,59,Toronto,4018,0,12,88,230712.72312499996,113949.08837500008,19583.906750000002
International,4/3/2023,100,238980,CDG,El Paso International Airport,13986,ELP,4080,668,8:25 AM,639,12,FALSE,4662,8,3:04 AM,4/2/2023,Texas,United States,3.5,Paris,TRUE,Ill de France,France,5,TRUE,67763,154,980,13,Paris Charles de Gaulle Airport,41,El Paso,7395,1,5,82,167031.1657500001,152488.22899999993,53206.26787499999
International,4/2/2023,101,232983,ELP,Paris Charles de Gaulle Airport,13986,CDG,3296,998,8:25 AM,639,12,TRUE,4662,-8,11:04 AM,4/2/2023,Ill de France,France,5,El Paso,TRUE,Texas,United States,3.5,FALSE,54532,157,983,12,El Paso International Airport,44,Paris,5141,-6,3,67,166212.48274999997,235468.70925000007,57424.91437499998
International,4/3/2023,102,235986,HND,El Paso International Airport,15966,ELP,5307,869,8:25 AM,725,14,FALSE,5322,16,12:30 PM,4/2/2023,Texas,United States,3.5,Tokyo,TRUE,Honshu,Japan,6,TRUE,75881,169,986,10,Tokyo Haneda Airport,57,El Paso,6485,0,0,80,309644.65950000007,134732.80668749998,26873.91956250001
International,4/2/2023,97,238989,ELP,Tokyo Haneda Airport,15966,HND,3303,658,8:25 AM,725,14,TRUE,5322,-16,4:30 AM,4/2/2023,Honshu,Japan,6,El Paso,TRUE,Texas,United States,3.5,FALSE,51367,149,989,11,El Paso International Airport,41,Tokyo,8136,0,16,77,152971.84324999998,156816.6503125,67939.90212500001
Domestic,4/3/2023,95,232992,DFW,El Paso International Airport,1102,ELP,814,196,8:25 AM,94,0,FALSE,551,1,10:59 AM,4/3/2023,Texas,United States,3.5,Dallas,FALSE,Texas,United States,3,TRUE,11686,170,992,14,Dallas/Ft. Worth International Airport,61,El Paso,2949,0,4,109,279376.341,114329.10356250002,45886.45437499997
Domestic,4/3/2023,102,235995,ELP,Dallas/Ft. Worth International Airport,1102,DFW,923,431,8:25 AM,94,0,TRUE,551,-1,8:59 AM,4/3/2023,Texas,United States,3,El Paso,FALSE,Texas,United States,3.5,FALSE,19082,169,995,10,El Paso International Airport,57,Dallas,2206,0,10,91,386178.51587500004,109335.5263125,80888.71687500001
Domestic,4/3/2023,85,238998,LAX,El Paso International Airport,1428,ELP,868,393,8:25 AM,113,0,FALSE,714,-1,9:18 AM,4/3/2023,Texas,United States,3.5,Los Angeles,FALSE,California,United States,4,TRUE,14000,147,998,8,Los Angeles International Airport,54,El Paso,2907,-3,7,62,256108.8805000001,138383.690625,66645.59281249998
Domestic,4/3/2023,97,2321001,ELP,Los Angeles International Airport,1428,LAX,550,503,8:25 AM,113,0,TRUE,714,1,11:18 AM,4/3/2023,California,United States,4,El Paso,FALSE,Texas,United States,3.5,FALSE,10513,168,1001,12,El Paso International Airport,59,Los Angeles,3222,-4,5,67,308299.9695000001,216226.06818750003,112320.86981250007
Domestic,4/3/2023,102,2351004,ORD,El Paso International Airport,2470,ELP,691,476,8:25 AM,176,0,FALSE,1235,1,12:21 PM,4/3/2023,Texas,United States,3.5,Chicago,FALSE,Illinois,United States,4.5,TRUE,10706,170,1004,11,Chicago International Airport,57,El Paso,2001,0,6,70,211414.69849999997,207445.34612500004,39786.188125000015
Domestic,4/3/2023,96,2381007,ELP,Chicago International Airport,2470,ORD,971,225,8:25 AM,176,0,TRUE,1235,-1,10:21 AM,4/3/2023,Illinois,United States,4.5,El Paso,FALSE,Texas,United States,3.5,FALSE,19778,166,1007,15,El Paso International Airport,55,Chicago,3208,2,2,83,335970.65637500025,129402.83512500004,52143.20575000001
Domestic,4/3/2023,102,2321010,ATL,El Paso International Airport,2560,ELP,819,426,8:25 AM,181,0,FALSE,1280,2,1:26 PM,4/3/2023,Texas,United States,3.5,Atlanta,FALSE,Georgia,United States,4.5,TRUE,11291,160,1010,13,Hartsfield-Jackson Atlanta International Airport,45,El Paso,3492,0,0,75,909698.5010000003,608042.4816874999,126143.27587500002
Domestic,4/3/2023,97,2351013,ELP,Hartsfield-Jackson Atlanta International Airport,2560,ATL,654,234,8:25 AM,181,0,TRUE,1280,-2,9:26 AM,4/3/2023,Georgia,United States,4.5,El Paso,FALSE,Texas,United States,3.5,FALSE,10990,151,1013,8,El Paso International Airport,46,Atlanta,3120,0,2,82,536574.6129999999,1081830.6477499998,132015.879375
Domestic,4/3/2023,88,2381016,JFK,El Paso International Airport,3806,ELP,621,363,8:25 AM,256,0,FALSE,1903,2,2:41 PM,4/3/2023,Texas,United States,3.5,New York,FALSE,New York,United States,6,TRUE,16215,152,1016,11,John F. Kennedy International Airport,53,El Paso,2593,0,0,71,902226.6409999998,680436.9647499999,107122.43087499996
Domestic,4/3/2023,95,2321019,ELP,John F. Kennedy International Airport,3806,JFK,749,450,8:25 AM,256,0,TRUE,1903,-2,10:41 AM,4/3/2023,New York,United States,6,El Paso,FALSE,Texas,United States,3.5,FALSE,12213,150,1019,12,El Paso International Airport,43,New York,2592,0,0,63,984631.1300000001,610730.2728124999,85753.51587500001
Domestic,4/3/2023,92,2351022,BOS,El Paso International Airport,4128,ELP,1007,153,8:25 AM,275,0,FALSE,2064,2,3:00 PM,4/3/2023,Texas,United States,3.5,Boston,FALSE,Massachusetts,United States,3,TRUE,11994,150,1022,11,Boston Logan International Airport,47,El Paso,2791,0,2,74,1424992.3175000013,882791.9991875007,130493.75618749992
Domestic,4/3/2023,91,2381025,ELP,Logan International Airport,4128,BOS,579,509,8:25 AM,275,0,TRUE,2064,2,3:00 PM,4/3/2023,Massachusetts,United States,3,El Paso,FALSE,Texas,United States,3.5,FALSE,15119,170,1025,15,El Paso International Airport,64,Boston,2701,0,3,64,1074976.4932499998,457721.09674999985,122945.85800000001
Domestic,4/3/2023,103,2321028,LAS,El Paso International Airport,1164,ELP,1157,241,8:25 AM,97,0,FALSE,582,-1,9:02 AM,4/3/2023,Texas,United States,3.5,Las Vegas,FALSE,Nevada,United States,3.5,TRUE,17071,179,1028,14,Harry Reid International Airport,62,El Paso,1448,0,0,58,814940.2837499997,497512.39587500005,105031.31949999995
Domestic,4/3/2023,89,2351031,ELP,Harry Reid International Airport,1164,LAS,1077,215,8:25 AM,97,0,TRUE,582,1,11:02 AM,4/3/2023,Nevada,United States,3.5,El Paso,FALSE,Texas,United States,3.5,FALSE,16242,144,1031,14,El Paso International Airport,41,Las Vegas,3489,-7,0,53,811337.920125,830388.8428125002,159735.29749999993
International,4/4/2023,91,2381034,LHR,El Paso International Airport,15444,ELP,5807,816,8:25 AM,645,13,FALSE,5148,7,2:10 AM,4/3/2023,Texas,United States,3.5,London,TRUE,United Kingdom,England,5,TRUE,66329,150,1034,9,Heathrow Airport,50,El Paso,4608,0,3,56,802850.4650000001,736280.4069999997,114148.89950000001
International,4/3/2023,89,2321037,ELP,Heathrow Airport,15444,LHR,4707,1041,8:25 AM,645,13,FALSE,5148,-7,12:10 PM,4/3/2023,United Kingdom,England,5,El Paso,TRUE,Texas,United States,3.5,FALSE,72726,144,1037,8,El Paso International Airport,47,London,11692,0,13,78,529534.6718749999,534759.786875,192827.63287500027
International,4/3/2023,99,2351040,MEX,Abraham Gonzalez International Airport,2871,CJS,4259,1070,8:25 AM,142,3,FALSE,957,1,11:47 AM,4/3/2023,Chihuahua,Mexico,2.5,Ciudad de Mexico,TRUE,Distrito Federal,Mexico,4.5,FALSE,71871,147,1040,8,Aeropuerto Internacional Benito Juarez,40,Juarez,9725,0,1,98,615570.4874999999,326919.2429999999,134348.06168750004
